"","Fire_ID","mtbs_cast_id","modis_id","n","mtbs_acres","mtbs_hectares","mtbs_year","modis_ha","modis_acres","west_or_east"
"15456","MT4631810765020150322","MT4631810765020150322","NA",0,1277.55293142561,517.009396585086,2015,NA,NA,"w"
"15457","MT4633511122620150721","MT4633511122620150721","201500455",1,1431.84145377328,579.447996095764,2015,621.6701,1536.1802715,"w"
"15458","MT4640910802220150329","MT4640910802220150329","NA",0,1219.28837478016,493.430472743592,2015,NA,NA,"w"
"15459","MT4687311484920150814","MT4687311484920150814","201500345 201500346",2,14456.7772303477,5850.47358005479,2015,5873.7106,14514.254979,"w"
"15460","MT4701311263420150811","MT4701311263420150811","201500325",1,3295.21910841708,1333.53319533873,2015,1050.4081,2595.6149415,"w"
"15461","MT4720010799620150409","MT4720010799620150409","201500299 201500296 201500304",3,5895.03188398353,2385.64430656284,2015,2593.8649,6409.5797535,"w"
"15462","MT4733410836420150815","MT4733410836420150815","201500273",1,4465.985677215,1807.32751132121,2015,1329.0878,3284.247477,"w"
"15463","MT4742910807620150820","MT4742910807620150820","201500256",1,1165.59208238109,471.700267247433,2015,257.2428,635.660802,"w"
"15464","MT4742911439120150814","MT4742911439120150814","201500253",1,3214.1846434153,1300.73957965158,2015,964.6605,2383.7280075,"w"
"15465","MT4743810808920150702","MT4743810808920150702","201500247",1,5743.26820275979,2324.22747809103,2015,2443.8066,6038.777619,"w"
"15466","MT4746211348720150826","MT4746211348720150826","201500246",1,1401.74148587776,567.266922532313,2015,21.4369,52.9717335,"w"
"15467","MT4761511295320150826","MT4761511295320150826","201500221 201500224",2,4165.99495519763,1685.92508770636,2015,1200.4664,2966.417076,"w"
"15468","MT4773811295620150814","MT4773811295620150814","NA",0,198.648052578997,80.3903362986803,2015,NA,NA,"w"
"15469","MT4773811295620150814","MT4773811295620150814_15326","201500192",1,11164.3709965414,4518.07871923778,2015,4244.5062,10488.403233,"w"
"15470","MT4784711358920150812","MT4784711358920150812","NA",0,6.86027878177037,2.7762674298048,2015,NA,NA,"w"
"15471","MT4784711358920150812","MT4784711358920150812_15338","NA",0,25.3000441169714,10.2386055565582,2015,NA,NA,"w"
"15472","MT4784711358920150812","MT4784711358920150812_15339","NA",0,27.7192521142698,11.2176282147437,2015,NA,NA,"w"
"15473","MT4784711358920150812","MT4784711358920150812_15340","NA",0,21.7481669796169,8.80120612647831,2015,NA,NA,"w"
"15474","MT4784711358920150812","MT4784711358920150812_15341","NA",0,73.7448238561706,29.8435907783538,2015,NA,NA,"w"
"15475","MT4784711358920150812","MT4784711358920150812_15342","NA",0,210.187215091249,85.0600883698523,2015,NA,NA,"w"
"15476","MT4784711358920150812","MT4784711358920150812_15343","NA",0,196.025921682991,79.3291933284253,2015,NA,NA,"w"
"15477","MT4784711358920150812","MT4784711358920150812_15344","NA",0,49.2736985875113,19.9404381200999,2015,NA,NA,"w"
"15478","MT4784711358920150812","MT4784711358920150812_15345","201500174 201500201",2,59924.6984311491,24250.7620735992,2015,21479.7738,53077.676967,"w"
"15479","MT4794711342920150812","MT4794711342920150812","201500157",1,22272.8145450534,9013.52431271855,2015,8253.2065,20394.1173975,"w"
"15480","MT4810711584820150814","MT4810711584820150814","201500135 201500122",2,9698.3204327791,3924.78673211975,2015,878.9129,2171.8410735,"w"
"15481","MT4814411584420150814","MT4814411584420150814","201500133 201500120 201500126",3,5111.3460403976,2068.49662904743,2015,1050.4081,2595.6149415,"w"
"15482","MT4815811574020150814","MT4815811574020150814","201500129 201500120 201500134",3,2801.86827706201,1133.88039869178,2015,300.1166,741.604269,"w"
"15483","MT4817211305620150813","MT4817211305620150813","201500096",1,49621.3151117318,20081.1140991607,2015,20150.686,49793.42949,"w"
"15484","MT4817311596920150815","MT4817311596920150815","201500122 201500126",2,3583.44150178098,1450.17312626441,2015,621.6701,1536.1802715,"w"
"15485","MT4824011360720150815","MT4824011360720150815","201500110 201500115",2,2372.96816263859,960.309986148573,2015,664.5439,1642.1237385,"w"
"15486","MT4830211570120150820","MT4830211570120150820","201500102",1,5194.60351833591,2102.189869751,2015,1114.7188,2754.530142,"w"
"15487","MT4854411361620150809","MT4854411361620150809","201500062",1,17994.347754875,7282.08330617559,2015,6816.9342,16845.011253,"w"
"15488","MT4865411593720150814","MT4865411593720150814","201500050",1,1021.70044325469,413.469153930378,2015,42.8738,105.943467,"w"
"15489","MT4866711363420150721","MT4866711363420150721","201500044",1,4774.94989970831,1932.36139626514,2015,1779.2627,4396.6538805,"w"
"15490","MT4875011481620150811","MT4875011481620150811","201500032",1,7564.26508717308,3061.16171951088,2015,2422.3697,5985.8058855,"w"
"15491","NC3495207635620150402","NC3495207635620150402","201502398",1,4752.15198383011,1923.13537013217,2015,385.8642,953.491203,"e"
"15492","NC3498707948420150726","NC3498707948420150726","NA",0,698.860616377343,282.819988653731,2015,NA,NA,"e"
"15493","NC3562508229420150331","NC3562508229420150331","NA",0,728.734261893595,294.909472433412,2015,NA,NA,"e"
"15494","NC3566807656820150317","NC3566807656820150317","201502185",1,979.652676459305,396.452958355317,2015,321.5535,794.5760025,"e"
"15495","NC3567807656720150311","NC3567807656720150311","201502185",1,783.712214346922,317.158349426446,2015,428.738,1059.43467,"e"
"15496","NC3572008197020150131","NC3572008197020150131","201502161 201502170",2,1879.53781609179,760.625010716474,2015,278.6797,688.6325355,"e"
"15497","NC3578608199020150717","NC3578608199020150717","201502161",1,918.777160305292,371.817412461753,2015,107.1845,264.8586675,"e"
"15498","NC3603408178520150318","NC3603408178520150318","NA",0,575.93678455335,233.0742798428,2015,NA,NA,"e"
"15499","NC3604308175820150318","NC3604308175820150318","NA",0,1149.66216189699,465.253631358975,2015,NA,NA,"e"
"15500","NC3610008234220150331","NC3610008234220150331","NA",0,768.008291967897,310.803172092119,2015,NA,NA,"e"
"15501","ND4636310058820150330","ND4636310058820150330","NA",0,1582.92502593819,640.589593095377,2015,NA,NA,"w"
"15502","ND4637110064120151011","ND4637110064120151011","NA",0,3061.07297640265,1238.77723850301,2015,NA,NA,"w"
"15503","ND4805610306620150414","ND4805610306620150414","NA",0,3380.1602319649,1367.9077859725,2015,NA,NA,"w"
"15504","ND4865110246620150504","ND4865110246620150504","201500049",1,6815.95800763937,2758.33137711688,2015,107.1845,264.8586675,"w"
"15505","NE4284910324220150915","NE4284910324220150915","201500936",1,1801.95098209122,729.226607376097,2015,235.8059,582.6890685,"w"
"15506","NJ3974607471220150507","NJ3974607471220150507","NA",0,665.143745182042,269.175200400639,2015,NA,NA,"e"
"15507","NJ3986307444320150907","NJ3986307444320150907","NA",0,967.267937585035,391.441012302244,2015,NA,NA,"e"
"15508","NM3146610903420150602","NM3146610903420150602","201503464",1,5346.44242372459,2163.63714048407,2015,1629.2044,4025.851746,"w"
"15509","NM3321210810220150616","NM3321210810220150616","NA",0,4007.49803129123,1621.78340169575,2015,NA,NA,"w"
"15510","NM3359210872720150425","NM3359210872720150425","NA",0,2178.7898488562,881.728496200822,2015,NA,NA,"w"
"15511","NM3368910849720150616","NM3368910849720150616","201502908",1,2928.86516006336,1185.27441942754,2015,128.6214,317.830401,"w"
"15512","NM3375610745620150615","NM3375610745620150615","201502861",1,13511.4353356161,5467.90575797921,2015,1950.7579,4820.4277485,"w"
"15513","NM3485310410620150313","NM3485310410620150313","201502437",1,4354.24102347382,1762.1058734687,2015,707.4177,1748.0672055,"w"
"15514","NM3553810546220150606","NM3553810546220150606","NA",0,2625.2233080945,1062.39443003311,2015,NA,NA,"w"
"15515","NM3699310709220150818","NM3699310709220150818","201501786",1,1678.60035135992,679.308178484374,2015,557.3594,1377.265071,"w"
"15516","NV3927311778420150814","NV3927311778420150814","201501345",1,4054.69325672835,1640.88270820958,2015,1414.8354,3496.134411,"w"
"15517","NV3959811575920150914","NV3959811575920150914","201501277",1,6502.37297413848,2631.42750882276,2015,600.2332,1483.208538,"w"
"15518","NV3962911848020150926","NV3962911848020150926","NA",0,2042.28804256958,826.487954094854,2015,NA,NA,"w"
"15519","NV4071111641720150629","NV4071111641720150629","NA",0,4726.17609987164,1912.62326080128,2015,NA,NA,"w"
"15520","NV4085211634420150729","NV4085211634420150729","NA",0,2396.61484484255,969.879497201134,2015,NA,NA,"w"
"15521","NY4161407443620150503","NY4161407443620150503","NA",0,2743.58711517854,1110.29475492199,2015,NA,NA,"e"
"15522","OK3421009486520150203","OK3421009486520150203","201502707",1,2409.48827034546,975.089208507434,2015,64.3107,158.9152005,"e"
"15523","OK3423009480020150203","OK3423009480020150203","201502698",1,2092.0302543,846.617993515492,2015,493.0487,1218.3498705,"e"
"15524","OK3468609860220150914","OK3468609860220150914","201502475 201502476 201502479",3,7379.22501069099,2986.27835778644,2015,3344.1564,8263.590426,"w"
"15525","OK3487509673520150118","OK3487509673520150118","201502423",1,1041.48069210032,421.473968657365,2015,278.6797,688.6325355,"e"
"15526","OK3508209614820150214","OK3508209614820150214","NA",0,1247.70362251174,504.929761518364,2015,NA,NA,"e"
"15527","OK3522909589220150326","OK3522909589220150326","201502303",1,1028.91959337516,416.39065201929,2015,385.8642,953.491203,"e"
"15528","OK3529209592720150118","OK3529209592720150118","NA",0,1446.14467310668,585.236326751098,2015,NA,NA,"e"
"15529","OK3529209592720150118","OK3529209592720150118_18115","NA",0,579.329018701994,234.447073789043,2015,NA,NA,"e"
"15530","OK3536109588420150126","OK3536109588420150126","201502257 201502258",2,1183.82955331095,479.080739405376,2015,364.4273,900.5194695,"e"
"15531","OK3553109610020150127","OK3553109610020150127","NA",0,1686.1338540248,682.356891043467,2015,NA,NA,"e"
"15532","OK3608709634820150323","OK3608709634820150323","201502070",1,4962.45721694074,2008.24321889103,2015,514.4856,1271.321604,"e"
"15533","OK3608709634820150323","OK3608709634820150323_18274","NA",0,96.5537914508936,39.0740894002132,2015,NA,NA,"e"
"15534","OK3608709634820150323","OK3608709634820150323_18275","NA",0,147.499123751988,59.6910163892373,2015,NA,NA,"e"
"15535","OK3608709634820150323","OK3608709634820150323_18276","NA",0,566.897710164982,229.41628158671,2015,NA,NA,"e"
"15536","OK3613809724620150225","OK3613809724620150225","201502050 201502054 201502058",3,5974.72227189205,2417.89399137256,2015,900.3498,2224.812807,"w"
"15537","OK3629809627520150331","OK3629809627520150331","201502008",1,4129.85705433236,1671.30053958736,2015,685.9808,1695.095472,"e"
"15538","OK3640609607220150324","OK3640609607220150324","201501978",1,3675.24985489273,1487.32679722097,2015,1028.9712,2542.643208,"e"
"15539","OK3644809610920150404","OK3644809610920150404","NA",0,2649.61046669513,1072.26360245047,2015,NA,NA,"e"
"15540","OK3648109933020150316","OK3648109933020150316","201501935 201501955",2,20258.4624943194,8198.34169864259,2015,3622.8361,8952.2229615,"w"
"15541","OK3649109597620150322","OK3649109597620150322","201501959",1,12020.4636869828,4864.52852528386,2015,2701.0494,6674.438421,"e"
"15542","OK3650009566920150407","OK3650009566920150407","201501966",1,2422.79740112661,980.47524418938,2015,128.6214,317.830401,"e"
"15543","OK3655609645820150330","OK3655609645820150330","201501941",1,1461.37327098024,591.399146313229,2015,85.7476,211.886934,"e"
"15544","OK3655609645820150330","OK3655609645820150330_18409","201501941",1,5829.9715462547,2359.31521668844,2015,1650.6413,4078.8234795,"e"
"15545","OK3655609645820150330","OK3655609645820150330_18410","201501941",1,464.119740854331,187.823346696533,2015,85.7476,211.886934,"e"
"15546","OK3656209623620150322","OK3656209623620150322","201501942",1,10960.715509522,4435.66193801085,2015,342.9904,847.547736,"e"
"15547","OK3656209638220150330","OK3656209638220150330","201501941",1,8942.84174958827,3619.05413308487,2015,600.2332,1483.208538,"e"
"15548","OK3656409651320150501","OK3656409651320150501","201501941",1,1814.75951839511,734.410058850176,2015,64.3107,158.9152005,"e"
"15549","OK3657409580120150407","OK3657409580120150407","201501944",1,17557.1226675825,7105.14388316422,2015,514.4856,1271.321604,"e"
"15550","OK3658509606420150407","OK3658509606420150407","201501943",1,7570.0228361248,3063.49180716361,2015,85.7476,211.886934,"e"
"15551","OK3660609608720150407","OK3660609608720150407","201501912",1,5585.93696869683,2260.55753191032,2015,235.8059,582.6890685,"e"
"15552","OK3661709664720150330","OK3661709664720150330","201501930",1,2948.57923842626,1193.25245580311,2015,728.8546,1801.038939,"e"
"15553","OK3662209627220150407","OK3662209627220150407","201501933",1,2121.19587463876,858.420948525387,2015,192.9321,476.7456015,"e"
"15554","OK3662409618820150407","OK3662409618820150407","201501912",1,9612.35043496719,3889.99576917816,2015,1907.8841,4714.4842815,"e"
"15555","OK3662709595220150407","OK3662709595220150407","NA",0,2431.71272766154,984.08316326561,2015,NA,NA,"e"
"15556","OK3665409664520150330","OK3665409664520150330","201501917",1,2749.29842495029,1112.60604923018,2015,921.7867,2277.7845405,"e"
"15557","OK3665509677220150407","OK3665509677220150407","NA",0,1464.06353843244,592.487863279784,2015,NA,NA,"e"
"15558","OK3666509617220150322","OK3666509617220150322","201501912",1,1024.32110699701,414.529703162229,2015,257.2428,635.660802,"e"
"15559","OK3667909617820150331","OK3667909617820150331","201501912",1,5906.55500139347,2390.3075653855,2015,1136.1557,2807.5018755,"e"
"15560","OK3668609604020150407","OK3668609604020150407","NA",0,226.406389917303,91.6237818056844,2015,NA,NA,"e"
"15561","OK3668609604020150407","OK3668609604020150407_18482","201501906",1,5223.3215554843,2113.81169354552,2015,557.3594,1377.265071,"e"
"15562","OK3668609643420150322","OK3668609643420150322","201501886",1,4789.73268913263,1938.34380282702,2015,707.4177,1748.0672055,"e"
"15563","OK3669309683920150330","OK3669309683920150330","201501901",1,5557.39812854099,2249.0082268559,2015,557.3594,1377.265071,"e"
"15564","OK3669909610220150407","OK3669909610220150407","NA",0,4041.77074723297,1635.65313323681,2015,NA,NA,"e"
"15565","OK3670109663620150407","OK3670109663620150407","201501905",1,4909.60449971511,1986.85439752125,2015,192.9321,476.7456015,"e"
"15566","OK3670709529320150501","OK3670709529320150501","NA",0,2509.74520346491,1015.66191216654,2015,NA,NA,"e"
"15567","OK3671109679920150422","OK3671109679920150422","NA",0,2489.99761693971,1007.67031546455,2015,NA,NA,"e"
"15568","OK3671409624620151111","OK3671409624620151111","201501903",1,3973.98221074954,1608.21997608098,2015,1307.6509,3231.2757435,"e"
"15569","OK3672209644220150322","OK3672209644220150322","201501886",1,2180.40362011896,882.381568873009,2015,964.6605,2383.7280075,"e"
"15570","OK3672209644220150322","OK3672209644220150322_18512","201501886",1,1753.94553961942,709.799416349695,2015,643.107,1589.152005,"e"
"15571","OK3672309634620150407","OK3672309634620150407","NA",0,4756.34962908066,1924.83410369121,2015,NA,NA,"e"
"15572","OK3672409588120151111","OK3672409588120151111","201501876 201501887",2,3707.87617025617,1500.53025142151,2015,1157.5926,2860.473609,"e"
"15573","OK3674109637620150407","OK3674109637620150407","NA",0,1698.60840354165,687.405182319494,2015,NA,NA,"e"
"15574","OK3674909642920150316","OK3674909642920150316","201501886",1,1801.12250719044,728.891334137705,2015,643.107,1589.152005,"e"
"15575","OK3675409673620150321","OK3675409673620150321","201501899 201501902",2,11589.6330958311,4690.1768734011,2015,64.3107,158.9152005,"e"
"15576","OK3675509654120150322","OK3675509654120150322","201501886",1,2906.92153593633,1176.39411428343,2015,750.2915,1854.0106725,"e"
"15577","OK3675709642720150407","OK3675709642720150407","201501886",1,1412.83701355127,571.757141235718,2015,128.6214,317.830401,"e"
"15578","OK3675709647020150322","OK3675709647020150322","201501886",1,1743.39323065705,705.52903133862,2015,578.7963,1430.2368045,"e"
"15579","OK3675909650720150330","OK3675909650720150330","201501886",1,1170.81040175324,473.812054621106,2015,321.5535,794.5760025,"e"
"15580","OK3677209634720150330","OK3677209634720150330","201501881",1,2316.49799145165,937.45722724344,2015,85.7476,211.886934,"e"
"15581","OK3677709629020150407","OK3677709629020150407","NA",0,3136.00989161244,1269.10325346611,2015,NA,NA,"e"
"15582","OK3678109583820151111","OK3678109583820151111","201501846 201501824 201501863 201501858",4,18071.1036217406,7313.14542770212,2015,5873.7106,14514.254979,"e"
"15583","OK3678409658920150330","OK3678409658920150330","NA",0,2354.72152094041,952.925802697517,2015,NA,NA,"e"
"15584","OK3678609532720150330","OK3678609532720150330","201501880",1,3057.71686086465,1237.41906129838,2015,107.1845,264.8586675,"e"
